ticket_id,ticket_label,ticket_description,category,priority,status,software,clinic_service,created_at,created_by,updated_by,assigned_to,suggested_category,redundancy_type,master_ticket,final_priority_score
TIC-0546,Radiation linear accelerator safety interlock software prevents the machine from firing.,"The system falsely believes the heavy vault door is open. The physical door is securely shut, but the digital sensor is failing, completely halting all morning cancer treatments.",Bug,Critical,Open,LinacDoor,Oncology,2026-02-24 23:15:00,User_062,IT_User_04,IT_User_04,,Similarité Sémantique,TIC-0546,550
TIC-0908,Cardiac catheterization lab display shows flipped anatomical vascular images.,The video processor software is reversing the left and right sides of the heart during live interventions.,Bug,Critical,Open,CathView,Cardiology,2026-02-28 17:45:00,User_012,IT_User_08,IT_User_08,,,,550
TIC-1380,Car park electric vehicle charging station displays hexadecimal errors.,"Dear IT, the payment touchscreen crashed to a memory dump. Visitors cannot charge their vehicles while visiting patients.",Error,Critical,Open,TractPress,Physiotherapy,2026-03-05 15:45:00,User_019,IT_User_10,IT_User_10,,,,550
TIC-1347,Cardiology ultrasound gel heater digital thermometer shows negative values.,"Hi there, the sensor is completely broken. The gel is physically burning hot but the screen says freezing.",Support,Critical,Open,LaserAlign,Oncology,2026-03-05 07:30:00,User_023,IT_User_09,IT_User_09,,,,550
TIC-1317,Main reception lost and found database exposes user passwords.,"Dear IT, a vulnerability allows volunteers to see administrator credentials in plaintext. Secure this web application right away.",Software,Critical,Open,MixMath,Pharmacy,2026-03-05 00:00:00,User_099,IT_User_09,IT_User_09,,,,550
TIC-0695,Dialysis fluid warmer throws an over-temperature hardware error.,The machine halted because the internal heating element exceeded safe temperatures. Requires immediate biomedical repair.,Error,Critical,Open,TempError,Dialysis,2026-02-26 12:30:00,User_055,IT_User_02,IT_User_02,,,,550
TIC-1417,Laparoscopic carbon dioxide insufflator digital monitor is totally black.,"Greetings, the abdominal gas pressure screen died. The surgeon cannot safely proceed without seeing these vital pressure metrics.",Software,Critical,Open,MixMath,Pharmacy,2026-03-05 01:20:00,User_041,IT_User_02,IT_User_02,,,,550
TIC-1077,Electronic traction table software ignores the maximum weight limits.,The machine pulled with excessive force during a spinal decompression session. We have unplugged the dangerous equipment completely.,Bug,Critical,Open,TractBug,Physiotherapy,2026-03-02 12:00:00,User_067,IT_User_09,IT_User_09,Error,Similarité Sémantique,TIC-1077,550
TIC-1619,Surgeon profile completely deleted from the electronic medical database.,"Good morning, his active directory account vanished. He cannot digitally sign his postoperative surgical reports for the patient files.",Access,Critical,Open,SurgiProfile,Surgery,2026-03-10 15:15:00,User_019,IT_User_07,IT_User_07,,Doublon Exact,TIC-1619,550
TIC-1173,Microbiology automated slide stainer displays a mechanical jamming error.,"Hi there, the robotic arm crashed into the chemical bath. The entire staining process is halted pending immediate repair.",Software,Critical,Open,AllergyFail,Kitchen,2026-03-03 12:00:00,User_055,IT_User_05,IT_User_05,,,,550
TIC-1178,Dietary management server allows default admin password remote logins.,"Good morning, the vendor never changed the factory credentials. Anyone can access the patient food allergy database over wifi.",Bug,Critical,Open,TagPair,Maternity,2026-03-03 13:15:00,User_082,IT_User_06,IT_User_06,,,,550
TIC-0804,Pharmacy dispensing robot crushes fragile glass medication vials repeatedly.,The mechanical claw applies excessive pressure and destroys expensive inventory. We require immediate hardware calibration and cleaning.,Support,Critical,Open,RoboDispense,Pharmacy,2026-02-27 15:45:00,User_023,IT_User_05,IT_User_05,,,,550
TIC-1138,Dishwashing sanitation temperature sensor reports an impossible freezing error.,"Hi there, the water is boiling hot physically, but the digital display reads zero degrees. It halts the machine.",Bug,Critical,Open,PumpLimit,Maternity,2026-03-03 03:15:00,User_008,IT_User_06,IT_User_06,,,,550
TIC-1250,Transcranial doppler ultrasound software displays a memory fault code.,"Dear IT, the application crashes when calculating cerebral blood flow velocities. The workstation requires more random access memory.",Bug,Critical,Open,PlanFlip,Oncology,2026-03-04 07:15:00,User_071,IT_User_10,IT_User_10,,,,550
TIC-1284,New physiotherapist denied access to the internal digital patient calendar.,"Good morning, her account lacks the database roles required to schedule upcoming aquatic treatments. Please update her profile.",Software,Critical,Open,QueueSort,Pharmacy,2026-03-04 15:45:00,User_027,IT_User_07,IT_User_07,Access,,,550
TIC-1264,Front desk thermal badge printer displays an unrecoverable hardware fault.,"Good morning, the main board is fried. We cannot print physical identification stickers for the incoming hospital visitors.",Bug,Critical,Open,MixMath,Pharmacy,2026-03-04 10:45:00,User_014,IT_User_07,IT_User_07,,,,550
TIC-1145,Outpatient clinical billing software throws a fatal database exception.,"Hi there, the application crashes whenever we attempt to process credit cards. We cannot collect any daily consultation copays.",Support,Critical,Open,PowerSupply,Radiology,2026-03-03 05:00:00,User_004,IT_User_02,IT_User_02,,,,550
TIC-1142,Dialysis technicians denied access to the water purity logs.,"Hi team, the software update stripped their read permissions. They must review these records before initiating any blood filtration.",Error,Critical,Open,RAIDFail,Cardiology,2026-03-03 04:15:00,User_014,IT_User_03,IT_User_03,Access,,,550
TIC-0538,Coagulation analyzer interface software completely drops the decimal point in results.,A normal clotting time of 1.2 is being reported to the doctors as 12. This massive scaling error could lead to disastrous misdosing of blood thinner medications.,Software,Critical,Open,CoagTest,Lab,2026-02-24 21:15:00,User_008,IT_User_06,IT_User_06,,,,550
TIC-1525,Telemedicine web camera connection cord is physically snapped.,Hello team. A rolling desk chair sliced right through the USB cable. The doctor cannot perform visual assessments on remote patients.,Support,Critical,Open,AllergyKit,Radiology,2026-03-06 14:00:00,User_023,IT_User_02,IT_User_02,,,,550
TIC-1037,Chemistry analyzer software swaps patient names on exported reports.,This is a lethal glitch. The system is attributing diabetic glucose levels to completely healthy patients. Halt testing.,Bug,Critical,Open,ChemExport,Lab,2026-03-02 02:00:00,User_076,IT_User_09,IT_User_09,,,,550
TIC-1447,Deep brain stimulator app reverses the left and right.,"Hi team, adjusting the left hemisphere changes the right implant. This software glitch is incredibly dangerous for patients.",Support,Critical,Open,LaserAlign,Oncology,2026-03-05 09:15:00,User_044,IT_User_07,IT_User_07,Bug,,,550
TIC-1387,Cardiology external defibrillator pad scanner refuses to authenticate inventory.,"Dear IT, the barcode reader is dead. We cannot digitally verify the expiration dates of the shock pads.",Security,Critical,Open,HearEncrypt,Maternity,2026-03-05 17:30:00,User_088,IT_User_09,IT_User_09,Access,,,550
TIC-0905,Triage nursing dashboard calculates adult drug dosages for children.,"A severe software bug is ignoring the patient age field, recommending lethal medication amounts for pediatric cases.",Software,Critical,Open,NurseDash,ER,2026-02-28 17:00:00,User_004,IT_User_02,IT_User_02,,,,550
TIC-1370,Radiology contrast dye injector pump reverses the fluid flow.,"Hello IT, the software logic is drawing blood out instead of pushing the imaging contrast in. Fix this.",Bug,Critical,Open,AutoSyringe,Stock,2026-03-05 13:15:00,User_042,IT_User_10,IT_User_10,,,,550
TIC-1382,Dialysis water purification system pressure monitor loses server uplink.,"Hi there, the basement sensors cannot communicate with the nursing desk. We are blind to the filtration pressure.",Bug,Critical,Open,FluidTarget,Dialysis,2026-03-05 16:15:00,User_008,IT_User_03,IT_User_03,,,,550
TIC-1365,Outpatient clinic pediatric vaccine refrigerator network monitor is offline.,"Good morning, the ethernet cable is severed. We cannot remotely verify that the measles vaccines are safely chilled.",Software,Critical,Open,MeatOrder,Kitchen,2026-03-05 12:00:00,User_088,IT_User_02,IT_User_02,,,,550
TIC-1690,Head dialysis technician locked out of the digital logs.,"Dear team, her active directory account expired. She cannot digitally verify the water purification safety records before initiating treatments.",Access,Critical,Open,TechLog,Dialysis,2026-03-11 09:00:00,User_051,IT_User_02,IT_User_02,,Doublon Exact,TIC-1690,550
TIC-0576,Aquatic therapy pool digital temperature controller is stuck on maximum heat.,The water is dangerously hot and the touchscreen interface refuses to accept the command to lower the temperature. We have closed the pool entirely to prevent severe patient burns.,Bug,Critical,Open,PoolHeat,Physiotherapy,2026-02-25 06:45:00,User_034,IT_User_04,IT_User_04,,,,550
TIC-0955,Pediatrician denied access to the secure child abuse registry.,"The doctor needs to check a suspicious injury, but her authorization token was mysteriously revoked by the system.",Access,High,Open,AbuseReg,Pediatrics,2026-03-01 05:30:00,User_067,IT_User_02,IT_User_02,,,,550
TIC-1393,Laboratory biohazard waste bin electronic lock refuses administrator pins.,"Good morning, we cannot open the incinerator bins to dispose of the infectious blood samples. Override the lock.",Bug,Critical,Open,SlideDistort,Pathology,2026-03-05 19:00:00,User_015,IT_User_05,IT_User_05,,,,550
TIC-0878,Maternity ward secure infant identification tags misalign their pairing codes.,"A mother's bracelet is incorrectly linked to the wrong baby's ankle tag, causing false alarms when they separate.",Bug,Critical,Open,TagPair,Maternity,2026-02-28 10:15:00,User_082,IT_User_06,IT_User_06,,,,550
TIC-1028,Electronic medical record calculates incorrect continuous drug infusion rates.,"The dosage logic is flawed, recommending a dangerously fast drip speed for powerful sedatives. We are calculating manually.",Software,Critical,Open,EMRDose,ICU,2026-03-01 23:45:00,User_071,IT_User_06,IT_User_06,,,,550
TIC-1599,Automated supply ordering script duplicates all outgoing purchases.,"Greetings. The software logic flaw is submitting every purchase order twice, threatening to completely drain our financial resources by tomorrow morning.",Bug,Critical,Open,SawVac,Pathology,2026-03-07 08:30:00,User_067,IT_User_08,IT_User_08,,Similarité Sémantique,TIC-1599,550
TIC-1411,Echocardiogram transesophageal probe software throws a fatal imaging fault.,"Hello, the specialized cardiac camera crashed during the throat insertion. The machine requires an immediate software logic reset.",Error,Critical,Open,AnesthSys,Surgery,2026-03-04 23:25:00,User_005,IT_User_06,IT_User_06,,,,550
TIC-0970,Stockroom manager denied access to the surgical implant registry.,He cannot digitally check in the expensive titanium joint replacements because his user role was accidentally downgraded today.,Access,High,Open,ImplantReg,Stock,2026-03-01 09:15:00,User_042,IT_User_10,IT_User_10,,,,500
TIC-1523,Expectant mother medical history exposed to guest internet.,Hi there. A firewall mistake made a directory of prenatal charts visible to anyone in the waiting room. Lock this down.,Access,High,Open,SmokeVac,Surgery,2026-03-06 13:30:00,User_004,IT_User_05,IT_User_05,,,,500
TIC-0813,Kitchen automated ordering system purchases expired dairy products exclusively.,The supplier integration API is selecting items past their sell-by dates. Cancel the incoming milk delivery immediately.,Software,High,Open,FoodOrder,Kitchen,2026-02-27 18:00:00,User_049,IT_User_05,IT_User_05,,,,500
